,specimen_id,cre,excitation,ev_LIF,ev_LIFR,ev_LIFASC,ev_LIFRASC,ev_LIFRASCAT,1-2,1-3,1-4,1-5,2-3,2-4,2-5,3-4,3-5,4-5
0,489719193,Pvalb-IRES-Cre,inhibitory,94.9634964667,,97.5130275958,,,,-2.54953112905,,,,,,,,
1,518271679,Scnn1a-Tg2-Cre,excitatory,57.7151493403,63.5860435431,57.9358799751,68.4959305464,68.2719668829,-5.87089420286,-0.22073063479,-10.7807812062,-10.5568175426,5.65016356807,-4.90988700331,-4.68592333979,-10.5600505714,-10.3360869079,0.223963663519
2,481004298,Htr3a-Cre_NO152,inhibitory,67.3019490606,,92.493521757,,,,-25.1915726963,,,,,,,,
3,569469018,Chrna2-Cre_OE25,inhibitory,85.2322588693,,86.1394597107,,,,-0.907200841397,,,,,,,,
4,314900022,Scnn1a-Tg3-Cre,excitatory,56.6241307547,,54.7307563737,,,,1.89337438101,,,,,,,,
5,476178907,Scnn1a-Tg3-Cre,excitatory,65.7871839524,67.7748503393,57.7618382969,64.7225072078,64.4870180837,-1.98766638689,8.02534565546,1.06467674463,1.30016586867,10.0130120423,3.05234313152,3.28783225555,-6.96066891083,-6.72517978679,0.235489124037
6,485058595,Sst-IRES-Cre,inhibitory,71.8038162046,,71.2468164021,,,,0.556999802517,,,,,,,,
7,501730497,Sst-IRES-Cre,inhibitory,57.1781174176,,70.3017297582,,,,-13.1236123407,,,,,,,,
8,564346637,Ndnf-IRES2-dgCre,inhibitory,46.1030845107,50.5987808661,50.733972089,50.386348801,55.6074228043,-4.49569635544,-4.63088757832,-4.28326429036,-9.50433829359,-0.135191222878,0.212432065075,-5.00864193816,0.347623287954,-4.87345071528,-5.22107400323
9,555060623,Chrna2-Cre_OE25,inhibitory,62.9031502229,,49.789382141,,,,13.1137680819,,,,,,,,
10,501280518,Sst-IRES-Cre,inhibitory,69.8749356078,,75.8892263527,,,,-6.01429074489,,,,,,,,
11,479150681,Rbp4-Cre_KL100,excitatory,66.4448971081,,61.0099730118,,,,5.4349240963,,,,,,,,
12,386049446,Nr5a1-Cre,excitatory,58.2149874531,,72.1251254597,,,,-13.9101380067,,,,,,,,
13,483091812,Rorb-IRES2-Cre-D,excitatory,46.0868933945,,68.2847113364,,,,-22.1978179419,,,,,,,,
14,485339983,Ntsr1-Cre_GN220,excitatory,72.6419402383,64.9950598954,69.219669995,75.4835825616,80.0644276974,7.64688034289,3.42227024329,-2.84164232336,-7.42248745907,-4.2246100996,-10.4885226662,-15.069367802,-6.26391256665,-10.8447577024,-4.58084513572
15,485577686,Rbp4-Cre_KL100,excitatory,68.4569741073,64.110915249,71.1227968202,75.911870402,75.7144694768,4.34605885831,-2.66582271286,-7.45489629473,-7.2574953695,-7.01188157117,-11.800955153,-11.6035542278,-4.78907358187,-4.59167265664,0.197400925228
16,581058864,Nkx2-1-CreERT2,inhibitory,83.2222588453,,90.8415583699,,,,-7.61929952459,,,,,,,,
17,482654108,Htr3a-Cre_NO152,inhibitory,69.9216882949,57.4729354693,92.8516814324,92.6045646113,92.7431270698,12.4487528256,-22.9299931375,-22.6828763165,-22.8214387749,-35.3787459631,-35.131629142,-35.2701916005,0.247116821041,0.108554362575,-0.138562458466
18,485932822,Cux2-CreERT2,excitatory,73.8164657956,,81.8576094084,,,,-8.04114361283,,,,,,,,
19,561520050,Nkx2-1-CreERT2,inhibitory,74.9533266859,,73.7925702807,,,,1.16075640521,,,,,,,,
20,513879001,Scnn1a-Tg3-Cre,excitatory,49.9418102869,,56.1740520788,,,,-6.23224179193,,,,,,,,
21,567029686,Nkx2-1-CreERT2,inhibitory,50.8434434505,,43.7445608285,,,,7.09888262198,,,,,,,,
22,580895033,Chrna2-Cre_OE25,inhibitory,98.3810807305,98.8952726397,97.2065677218,98.3816449506,98.3643486775,-0.514191909149,1.17451300867,-0.000564220134194,0.0167320530205,1.68870491782,0.513627689014,0.530923962169,-1.1750772288,-1.15778095565,0.0172962731547
23,570010469,Chrna2-Cre_OE25,inhibitory,62.574153482,,44.0607409816,,,,18.5134125005,,,,,,,,
24,577218818,Chat-IRES-Cre-neo,inhibitory,66.6330520771,,79.0545198687,,,,-12.4214677916,,,,,,,,
25,469800845,Scnn1a-Tg3-Cre,excitatory,72.3602341188,,56.6758416293,,,,15.6843924894,,,,,,,,
26,327648537,Htr3a-Cre_NO152,inhibitory,76.8957755875,60.4996977149,94.6901541279,94.2194681398,94.1472798313,16.3960778727,-17.7943785404,-17.3236925522,-17.2515042438,-34.1904564131,-33.7197704249,-33.6475821164,0.470685988194,0.542874296639,0.0721883084449
27,501562903,Ntsr1-Cre_GN220,excitatory,77.4299518183,,90.6934264682,,,,-13.2634746499,,,,,,,,
28,512322162,Ctgf-2A-dgCre,excitatory,72.9571664937,68.920199331,55.6493569994,78.2635104399,83.5485253031,4.03696716266,17.3078094942,-5.30634394627,-10.5913588094,13.2708423316,-9.34331110893,-14.6283259721,-22.6141534405,-27.8991683037,-5.28501486317
29,490263438,Ntsr1-Cre_GN220,excitatory,81.5738966989,62.1507018148,87.5722395181,92.8980542317,91.0371890982,19.4231948841,-5.99834281916,-11.3241575328,-9.46329239936,-25.4215377033,-30.7473524169,-28.8864872835,-5.32581471364,-3.46494958019,1.86086513344
30,485889190,Rorb-IRES2-Cre-D,excitatory,74.6929476496,,62.3169033957,,,,12.3760442539,,,,,,,,
31,505808144,Nr5a1-Cre,excitatory,80.5195998623,,81.1773168665,,,,-0.657717004197,,,,,,,,
32,527869035,Ndnf-IRES2-dgCre,inhibitory,86.5060630072,83.9898391801,91.217184536,91.5567967038,91.5954381815,2.51622382704,-4.7111215288,-5.05073369665,-5.08937517433,-7.22734535585,-7.56695752369,-7.60559900138,-0.339612167842,-0.37825364553,-0.0386414776883
33,501951290,Rorb-IRES2-Cre-D,excitatory,73.8664560079,66.2189292101,47.9745166925,59.7168031031,60.4628744637,7.64752679783,25.8919393154,14.1496529048,13.4035815442,18.2444125175,6.50212610698,5.75605474639,-11.7422864106,-12.4883577711,-0.746071360585
34,566673170,Nkx2-1-CreERT2,inhibitory,71.9596969398,,69.8880297878,,,,2.07166715201,,,,,,,,
35,502267531,Nr5a1-Cre,excitatory,57.1799025153,62.1538389464,59.8146059492,65.4208528793,67.0762518858,-4.97393643109,-2.63470343393,-8.24095036406,-9.89634937048,2.33923299716,-3.26701393297,-4.92241293939,-5.60624693013,-7.26164593655,-1.65539900642
36,490931049,Rbp4-Cre_KL100,excitatory,48.6348014668,,38.5546085566,,,,10.0801929102,,,,,,,,
37,485838981,Rbp4-Cre_KL100,excitatory,83.6604559589,68.376782652,75.6986100609,84.5093572784,85.582785445,15.2836733069,7.96184589803,-0.84890131951,-1.92232948615,-7.32182740886,-16.1325746264,-17.206002793,-8.81074721754,-9.88417538418,-1.07342816664
38,476054829,Scnn1a-Tg2-Cre,excitatory,51.6448214911,,42.8277570286,,,,8.8170644625,,,,,,,,
39,367567889,Nr5a1-Cre,excitatory,68.5442659717,,67.6640004322,,,,0.880265539486,,,,,,,,
40,503517607,Ntsr1-Cre_GN220,excitatory,57.0667900058,,41.7961166055,,,,15.2706734002,,,,,,,,
41,502382506,Sst-IRES-Cre,inhibitory,81.6401826273,79.8883019097,81.4168729804,81.478256723,82.8269142204,1.7518807176,0.223309646835,0.161925904313,-1.18673159313,-1.52857107077,-1.58995481329,-2.93861231073,-0.0613837425224,-1.41004123996,-1.34865749744
42,484635029,Pvalb-IRES-Cre,inhibitory,93.0899699852,90.9263486372,97.5321940358,97.2898814208,97.0940470915,2.16362134794,-4.44222405061,-4.19991143566,-4.00407710638,-6.60584539855,-6.3635327836,-6.16769845432,0.24231261495,0.438146944235,0.195834329285
43,474626527,Htr3a-Cre_NO152,inhibitory,74.1915891473,,86.0542657307,,,,-11.8626765835,,,,,,,,
44,485955227,Cux2-CreERT2,excitatory,67.3803291409,,57.6039699035,,,,9.77635923747,,,,,,,,
45,528501887,Ctgf-2A-dgCre,excitatory,37.033872628,49.1011658834,33.8146191016,41.7658396865,30.9333241595,-12.0672932554,3.21925352646,-4.73196705841,6.10054846851,15.2865467818,7.33532619696,18.1678417239,-7.95122058487,2.88129494205,10.8325155269
46,502574847,Rorb-IRES2-Cre-D,excitatory,74.7015942496,71.720399419,77.0428116757,77.5725782889,77.7506451284,2.98119483055,-2.34121742613,-2.87098403935,-3.04905087886,-5.32241225668,-5.8521788699,-6.03024570941,-0.529766613223,-0.707833452733,-0.178066839511
47,313861608,Pvalb-IRES-Cre,inhibitory,96.8530614937,,97.4023371276,,,,-0.549275633861,,,,,,,,
48,515949222,Cux2-CreERT2,excitatory,74.4214278812,,80.4861684621,,,,-6.06474058089,,,,,,,,
49,481018305,Pvalb-IRES-Cre,inhibitory,93.5486914369,88.5045152148,96.4779495415,96.9674940051,96.8251565917,5.04417622216,-2.92925810455,-3.41880256811,-3.27646515471,-7.97343432672,-8.46297879027,-8.32064137687,-0.489544463552,-0.347207050155,0.142337413396
50,480353286,Rorb-IRES2-Cre-D,excitatory,57.5601360379,58.0445088202,48.0227563166,57.5633564996,52.3538410711,-0.484372782298,9.53737972125,-0.00322046175989,5.20629496675,10.0217525036,0.481152320538,5.69066774905,-9.54060018301,-4.3310847545,5.20951542851
51,489751959,Cux2-CreERT2,excitatory,69.0466377881,64.0319765395,75.4445971339,76.7008066301,76.9410264377,5.01466124861,-6.39795934586,-7.65416884202,-7.89438864965,-11.4126205945,-12.6688300906,-12.9090498983,-1.25620949616,-1.49642930379,-0.240219807632
52,483018019,Cux2-CreERT2,excitatory,66.2083853362,,56.9304970266,,,,9.27788830962,,,,,,,,
53,476129135,Scnn1a-Tg3-Cre,excitatory,59.2545249007,,33.0567806764,,,,26.1977442243,,,,,,,,
54,478439166,Nr5a1-Cre,excitatory,72.3193532615,,75.826308038,,,,-3.50695477655,,,,,,,,
55,478498617,Rorb-IRES2-Cre-D,excitatory,55.8611632266,65.2243594304,67.2859627397,66.2744079137,68.1925927155,-9.36319620378,-11.4247995131,-10.4132446871,-12.3314294889,-2.06160330933,-1.05004848333,-2.96823328516,1.01155482599,-0.906629975837,-1.91818480183
56,473951795,Htr3a-Cre_NO152,inhibitory,35.2292771662,,48.9643977026,,,,-13.7351205364,,,,,,,,
57,563373346,Nkx2-1-CreERT2,inhibitory,65.5652288105,,72.3101103582,,,,-6.74488154764,,,,,,,,
58,483027960,Nr5a1-Cre,excitatory,76.026034285,,85.9918678672,,,,-9.96583358221,,,,,,,,
59,561329890,Nkx2-1-CreERT2,inhibitory,63.9610645473,,61.7183020326,,,,2.24276251472,,,,,,,,
60,486921382,Htr3a-Cre_NO152,inhibitory,64.6933077254,,77.377440955,,,,-12.6841332297,,,,,,,,
61,502873181,Rorb-IRES2-Cre-D,excitatory,51.0022953873,,45.1502694075,,,,5.85202597983,,,,,,,,
62,475625477,Htr3a-Cre_NO152,inhibitory,57.1585455713,66.6460498555,63.3700576928,68.5064619194,72.9928608069,-9.48750428424,-6.21151212148,-11.3479163481,-15.8343152356,3.27599216276,-1.86041206384,-6.34681095141,-5.1364042266,-9.62280311417,-4.48639888757
63,486239338,Cux2-CreERT2,excitatory,61.8988051384,72.4420322109,61.6521486202,69.7112092545,69.9372594876,-10.5432270726,0.246656518158,-7.8124041161,-8.03845434928,10.7898835907,2.73082295647,2.50477272329,-8.05906063426,-8.28511086744,-0.226050233175
64,320455763,Pvalb-IRES-Cre,inhibitory,96.0412767518,,96.0239425394,,,,0.0173342124203,,,,,,,,
65,329224678,Sst-IRES-Cre,inhibitory,86.5011463238,83.7907684127,87.3078080458,85.2339799369,87.7940027054,2.71037791112,-0.806661722008,1.26716638691,-1.29285638164,-3.51703963313,-1.44321152421,-4.00323429276,2.07382810891,-0.486194659631,-2.56002276855
66,487663469,Rbp4-Cre_KL100,excitatory,84.8777490294,60.5738949178,81.3006629746,82.8334863144,84.9674877109,24.3038541116,3.57708605484,2.04426271509,-0.0897386814913,-20.7267680568,-22.2595913966,-24.3935927931,-1.53282333975,-3.66682473633,-2.13400139658
67,517753911,Rorb-IRES2-Cre-D,excitatory,58.7447598031,,43.3054016126,,,,15.4393581905,,,,,,,,
68,487176969,Htr3a-Cre_NO152,inhibitory,87.0061128873,83.6046118717,90.1409777608,83.4813262686,82.9813841158,3.40150101559,-3.13486487352,3.52478661872,4.02472877147,-6.53636588911,0.12328560313,0.623227755876,6.65965149224,7.15959364498,0.499942152745
69,505512874,Cux2-CreERT2,excitatory,73.905552319,,85.349933444,,,,-11.4443811251,,,,,,,,
70,523478869,Vip-IRES-Cre,inhibitory,77.5466526171,,84.4753532162,,,,-6.92870059919,,,,,,,,
71,501014504,Rbp4-Cre_KL100,excitatory,73.1564518656,,86.7250595261,,,,-13.5686076606,,,,,,,,
72,320207387,Scnn1a-Tg3-Cre,excitatory,71.9041040512,68.2678069943,89.4046170447,90.3569623909,90.5775028836,3.63629705693,-17.5005129936,-18.4528583397,-18.6733988324,-21.1368100505,-22.0891553966,-22.3096958893,-0.952345346156,-1.17288583886,-0.220540492706
73,397348126,Nr5a1-Cre,excitatory,63.7933302431,,66.6589681892,,,,-2.86563794605,,,,,,,,
74,469763389,Rorb-IRES2-Cre-D,excitatory,78.0187655304,,79.1688968322,,,,-1.15013130173,,,,,,,,
75,481017021,Pvalb-IRES-Cre,inhibitory,88.7198082805,,89.5701283148,,,,-0.850320034345,,,,,,,,
76,478447600,Nr5a1-Cre,excitatory,68.0454260858,71.4633443711,71.5465203953,72.5571594329,76.8545086831,-3.41791828528,-3.50109430952,-4.51173334707,-8.8090825973,-0.0831760242422,-1.09381506179,-5.39116431202,-1.01063903755,-5.30798828777,-4.29734925023
77,475512108,Sst-IRES-Cre,inhibitory,94.5425556899,,95.8226497711,,,,-1.2800940812,,,,,,,,
78,341459814,Pvalb-IRES-Cre,inhibitory,96.2307430273,,97.3365261509,,,,-1.1057831236,,,,,,,,
79,476100382,Sst-IRES-Cre,inhibitory,73.1716826553,74.4371341876,68.2267474486,69.3531942331,69.8314333199,-1.26545153223,4.94493520673,3.81848842223,3.34024933541,6.21038673896,5.08393995446,4.60570086764,-1.1264467845,-1.60468587132,-0.478239086818
80,488430487,Ntsr1-Cre_GN220,excitatory,77.7475755373,,85.0828571334,,,,-7.33528159613,,,,,,,,
81,526946319,Ctgf-2A-dgCre,excitatory,75.1340005662,,75.2288515777,,,,-0.0948510115407,,,,,,,,
82,486110216,Rbp4-Cre_KL100,excitatory,68.5873210335,,83.8428219103,,,,-15.2555008768,,,,,,,,
83,479298854,Pvalb-IRES-Cre,inhibitory,92.7568349094,,96.012410533,,,,-3.25557562358,,,,,,,,
84,500894271,Rorb-IRES2-Cre-D,excitatory,77.7790338452,,80.7813345706,,,,-3.00230072546,,,,,,,,
85,556369531,Chrna2-Cre_OE25,inhibitory,50.7197838335,48.6621585973,49.566135235,46.5097807034,48.2192635585,2.05762523622,1.15364859852,4.21000313017,2.50052027499,-0.903976637697,2.15237789396,0.442895038775,3.05635453165,1.34687167647,-1.70948285518
86,487661754,Cux2-CreERT2,excitatory,56.6375571945,,54.4064526847,,,,2.23110450985,,,,,,,,
87,464191630,Htr3a-Cre_NO152,inhibitory,63.6759427994,,69.5949677378,,,,-5.9190249384,,,,,,,,
88,489731121,Nr5a1-Cre,excitatory,69.0555732695,65.4813195061,60.0900592004,76.4414472973,76.6453349912,3.57425376341,8.96551406918,-7.38587402782,-7.58976172165,5.39126030576,-10.9601277912,-11.1640154851,-16.351388097,-16.5552757908,-0.203887693836
89,522152249,Ntsr1-Cre_GN220,excitatory,62.4071865438,54.3117497694,68.2504059208,70.8323110384,74.923253564,8.09543677435,-5.84321937698,-8.42512449458,-12.5160670202,-13.9386561513,-16.5205612689,-20.6115037946,-2.58190511759,-6.67284764325,-4.09094252565
90,556363725,Chrna2-Cre_OE25,inhibitory,77.9355688583,,85.5980211292,,,,-7.66245227092,,,,,,,,
91,485958978,Cux2-CreERT2,excitatory,71.9022934264,61.1904041406,75.8394295146,77.8504633333,75.6840163498,10.7118892858,-3.93713608822,-5.94816990692,-3.78172292338,-14.649025374,-16.6600591927,-14.4936122092,-2.0110338187,0.15541316484,2.16644698354
92,488683425,Rbp4-Cre_KL100,excitatory,91.3840287546,,88.8848230134,,,,2.49920574121,,,,,,,,
93,479225294,Rorb-IRES2-Cre-D,excitatory,61.8875660988,,57.9121645124,,,,3.97540158647,,,,,,,,
94,482649712,Htr3a-Cre_NO152,inhibitory,79.8868722252,,92.9693417883,,,,-13.0824695631,,,,,,,,
95,318808427,Nr5a1-Cre,excitatory,67.0293015203,,80.3682628515,,,,-13.3389613311,,,,,,,,
96,502999078,Cux2-CreERT2,excitatory,60.0905583934,,21.9095295127,,,,38.1810288808,,,,,,,,
97,324032509,Rorb-IRES2-Cre-D,excitatory,62.4388140589,70.7598861539,68.3554037143,64.7058556188,71.4046294591,-8.32107209503,-5.91658965541,-2.26704155984,-8.96581540017,2.40448243961,6.05403053518,-0.644743305146,3.64954809557,-3.04922574476,-6.69877384033
98,482516631,Pvalb-IRES-Cre,inhibitory,43.371023473,46.0227933691,56.1715785057,58.8424307594,60.8569201043,-2.65176989614,-12.8005550327,-15.4714072864,-17.4858966313,-10.1487851366,-12.8196373902,-14.8341267351,-2.67085225366,-4.68534159854,-2.01448934488
